segment_index,road_segment_id,name,highway,length_m,madina_flow,flow_distance_km,protected_local_street,major_road
612,2086,,tertiary,110.4233524387721,0.0,0.0,False,False
613,2087,,tertiary,33.479063730228894,0.0,0.0,False,False
614,2088,,tertiary,31.95829822161118,0.0,0.0,False,False
615,2089,,tertiary,55.304192941353485,0.0,0.0,False,False
616,2090,,tertiary,20.599389330123685,0.0,0.0,False,False
617,2091,,tertiary,27.736486048967176,0.0,0.0,False,False
618,2092,,tertiary,12.951880149604841,0.0,0.0,False,False
619,2093,,tertiary,13.498326438743065,0.0,0.0,False,False
620,2094,,tertiary,18.30206679245407,0.0,0.0,False,False
621,2095,,tertiary,32.37880726543385,0.0,0.0,False,False
622,2111,,tertiary,7.094303137844868,0.0,0.0,False,False
623,2112,,tertiary,56.981925141464885,0.0,0.0,False,False
624,2113,,tertiary,49.015354081153795,0.0,0.0,False,False
625,2114,,tertiary,26.019310984193726,0.0,0.0,False,False
626,2115,,tertiary,2.429011008100492,0.0,0.0,False,False
627,2163,,tertiary,57.043740681238404,0.0,0.0,False,False
628,2164,,tertiary,6.89374058260105,0.0,0.0,False,False
629,2165,,tertiary,28.547668712471303,0.0,0.0,False,False
630,2166,,tertiary,83.48599638382167,0.0,0.0,False,False
631,2167,,tertiary,50.49920703868961,0.0,0.0,False,False
632,2178,,tertiary,60.69579984670183,0.0,0.0,False,False
633,2179,,tertiary,55.56151021868418,0.0,0.0,False,False
634,2180,,tertiary,11.332721571473819,0.0,0.0,False,False
635,2181,,tertiary,29.994800011847452,0.0,0.0,False,False
636,2182,,tertiary,4.308963605869806,0.0,0.0,False,False
637,2183,,tertiary,18.731627712168304,0.0,0.0,False,False
638,2184,,tertiary,48.13976372206985,0.0,0.0,False,False
639,2185,,tertiary,70.0347100043131,0.0,0.0,False,False
640,2186,,tertiary,29.901960680096863,0.0,0.0,False,False
641,2187,,tertiary,116.59316282484261,0.0,0.0,False,False
642,2188,,tertiary,149.96778231292458,0.0,0.0,False,False
643,2189,,tertiary,61.32998648876571,0.0,0.0,False,False
644,2190,,tertiary,99.22622627691435,0.0,0.0,False,False
645,2191,,tertiary,28.68393581377118,0.0,0.0,False,False
646,2192,,tertiary,97.45478133343295,0.0,0.0,False,False
647,2193,,tertiary,103.52636482128543,0.0,0.0,False,False
648,2194,,tertiary,20.204479939036343,0.0,0.0,False,False
649,2195,,tertiary,64.77716532140488,0.0,0.0,False,False
650,2196,,tertiary,20.342516109735584,0.0,0.0,False,False
651,2197,,tertiary,105.16194736657503,0.0,0.0,False,False
652,2198,,tertiary,98.96678287151005,0.0,0.0,False,False
653,2199,,tertiary,275.8197898714014,0.0,0.0,False,False
654,2229,,tertiary,39.8677774617658,0.0,0.0,False,False
655,2230,,tertiary,75.81568308522506,0.0,0.0,False,False
656,2231,,tertiary,36.95875044678146,0.0,0.0,False,False
657,2232,,tertiary,41.738909973443626,0.0,0.0,False,False
658,2233,,tertiary,2.776180235492007,0.0,0.0,False,False
659,2235,,tertiary,23.477774034484757,0.0,0.0,False,False
660,2236,,tertiary,160.5652536332416,0.0,0.0,False,False
661,2237,,tertiary,119.41863474807096,0.0,0.0,False,False
662,2238,,tertiary,6.14153667947964,0.0,0.0,False,False
663,2239,,tertiary,88.51629018054126,0.0,0.0,False,False
664,2240,,tertiary,27.626673483026398,0.0,0.0,False,False
665,2241,,tertiary,29.396000413315804,0.0,0.0,False,False
666,2242,,tertiary,17.334705190350306,0.0,0.0,False,False
667,2243,,tertiary,344.56944331332744,0.0,0.0,False,False
668,2244,,tertiary,117.93045889197609,0.0,0.0,False,False
669,2245,,tertiary,33.87119034322618,0.0,0.0,False,False
670,2246,,tertiary,8.461183089750273,0.0,0.0,False,False
671,2247,,tertiary,19.394895528661706,0.0,0.0,False,False
672,2248,,tertiary,9.912893111528687,0.0,0.0,False,False
673,2290,,tertiary,82.3267081443858,0.28610927322138935,0.023554434633899658,False,False
674,2291,,tertiary,40.34959305427443,0.28610927322138935,0.011544392743537276,False,False
675,2292,,tertiary,51.9797835563912,0.28610927322138935,0.01487189809552421,False,False
676,2293,,tertiary,58.44944005676945,0.28610927322138935,0.01672292681483947,False,False
677,2294,,tertiary,86.36448173887537,0.28610927322138935,0.024709679102451584,False,False
678,2295,,tertiary,20.772045611897706,0.28610927322138935,0.005943074873341603,False,False
679,2296,,tertiary,55.59369663618998,0.28610927322138935,0.015905872140270713,False,False
680,2297,,tertiary,51.74490151264276,0.28610927322138935,0.01480469616469459,False,False
681,2298,,tertiary,32.14626116989825,0.28610927322138935,0.009197343420104559,False,False
682,2299,,tertiary,15.96408479089704,0.28610927322138935,0.004567472697168187,False,False
683,2300,,tertiary,47.11549030757367,0.28610927322138935,0.013480178689369317,False,False
684,2301,,tertiary,64.49775906871656,0.28610927322138935,0.01845340697155877,False,False
685,2302,,tertiary,32.50726670621473,0.28610927322138935,0.009300630451728964,False,False
686,2303,,tertiary,83.36760448087611,0.28610927322138935,0.023852244728231706,False,False
687,2304,,tertiary,22.961994926281463,0.28610927322138935,0.006569639680071619,False,False
688,2305,,tertiary,84.8508493922644,0.28610927322138935,0.02427661485183833,False,False
689,2306,,tertiary,25.508061616558855,0.28610927322138935,0.007298092970400072,False,False
690,2307,,tertiary,30.107124861084205,0.28610927322138935,0.008613927612790425,False,False
691,2308,,tertiary,75.27028275233657,0.28610927322138935,0.021535525893439496,False,False
692,2309,,tertiary,6.86622525923343,0.28610927322138935,0.0019644907186936226,False,False
693,2310,,tertiary,37.08972917487968,0.28610927322138935,0.010611715458202985,False,False
694,2311,,tertiary,57.881376895596645,0.28610927322138935,0.01656039867665247,False,False
695,2312,,tertiary,27.874334028929646,0.28610927322138935,0.007975105450547302,False,False
696,2316,,tertiary,233.61560381754222,0.0,0.0,False,False
697,2317,,tertiary,68.56169196595117,0.0,0.0,False,False
698,2318,,tertiary,53.414566682714046,0.0,0.0,False,False
699,2319,,tertiary,110.03126963558168,0.0,0.0,False,False
700,2320,,tertiary,66.5502591080649,0.0,0.0,False,False
701,2321,,tertiary,28.24808607435596,0.0,0.0,False,False
702,2322,,tertiary,107.0470943641067,0.0,0.0,False,False
703,2323,,tertiary,132.15274753493568,0.0,0.0,False,False
704,2324,طريق الملك فيصل,tertiary,20.255039710351383,0.0,0.0,False,False
705,2325,طريق الملك فيصل,tertiary,76.68127252558338,0.0,0.0,False,False
706,2326,طريق الملك فيصل,tertiary,50.56894929787991,0.0,0.0,False,False
707,2327,طريق الملك فيصل,tertiary,58.78606362141873,0.0,0.0,False,False
708,2328,طريق الملك فيصل,tertiary,59.92782234756811,0.0,0.0,False,False
709,2329,طريق الملك فيصل,tertiary,25.062593901428414,0.0,0.0,False,False
710,2330,طريق الملك فيصل,tertiary,107.78697548341987,0.0,0.0,False,False
711,2331,طريق الملك فيصل,tertiary,42.637980241476335,0.0,0.0,False,False
712,2332,طريق الملك فيصل,tertiary,56.529061775934906,0.0,0.0,False,False
713,2333,طريق الملك فيصل,tertiary,101.33075370514865,0.0,0.0,False,False
714,2334,طريق الملك فيصل,tertiary,85.75802947435228,0.0,0.0,False,False
715,2335,,tertiary,135.30895302587612,0.0,0.0,False,False
716,2336,,tertiary,35.160545455732205,0.0,0.0,False,False
717,2337,,tertiary,262.4318639763435,0.0,0.0,False,False
718,2338,,tertiary,31.742779811019673,0.0,0.0,False,False
719,2339,,tertiary,68.78422675013223,0.0,0.0,False,False
720,2355,طريق الملك عبدالعزيز,trunk,47.24732715306627,0.0,0.0,False,True
721,2356,طريق الملك عبدالعزيز,trunk,45.65882224394275,0.0,0.0,False,True
722,2357,طريق الملك عبدالعزيز,trunk,54.585764568281334,0.0,0.0,False,True
723,2358,طريق الملك عبدالعزيز,trunk,214.10912655024697,0.0,0.0,False,True
724,2359,طريق الملك عبدالعزيز,trunk,64.9304999330748,0.0,0.0,False,True
725,2360,طريق الملك عبدالعزيز,trunk,357.0049164637629,0.0,0.0,False,True
726,2361,طريق الملك عبدالعزيز,trunk,103.17338054924205,0.0,0.0,False,True
727,2362,طريق الملك عبدالعزيز,trunk,192.98833260833058,0.0,0.0,False,True
728,2363,طريق الملك عبدالعزيز,trunk,32.474789394644795,0.0,0.0,False,True
729,2364,طريق الملك عبدالعزيز,trunk,221.47064914630178,0.0,0.0,False,True
730,2365,طريق الملك عبدالعزيز,trunk,34.11557074374876,0.0,0.0,False,True
731,2366,طريق الملك عبدالعزيز,trunk,69.88525036318471,0.0,0.0,False,True
732,2367,طريق الملك عبدالعزيز,trunk,123.16935776389083,0.0,0.0,False,True
733,2368,طريق الملك عبدالعزيز,trunk,64.82981817257584,0.0,0.0,False,True
734,2369,طريق الملك عبدالعزيز,trunk,84.69832417273825,0.0,0.0,False,True
735,2370,طريق الملك عبدالعزيز,trunk,44.376802856209466,0.0,0.0,False,True
736,2371,طريق الملك عبدالعزيز,trunk,35.408825941840966,0.0,0.0,False,True
737,2372,طريق الملك عبدالعزيز,trunk,23.33576119135043,0.0,0.0,False,True
738,2373,طريق الملك عبدالعزيز,trunk,11.01288143223908,0.0,0.0,False,True
739,2374,طريق الملك عبدالعزيز,trunk,30.9917802076304,0.0,0.0,False,True
740,2375,طريق الملك عبدالعزيز,trunk,82.28325150802205,0.0,0.0,False,True
741,2376,طريق الملك عبدالعزيز,trunk,178.1392791752328,0.0,0.0,False,True
742,2377,طريق الملك عبدالعزيز,trunk,9.985479555054713,0.0,0.0,False,True
743,2378,طريق الملك عبدالعزيز,trunk,208.64938620053343,0.0,0.0,False,True
744,2379,طريق الملك عبدالعزيز,trunk,53.878722554100634,0.0,0.0,False,True
745,2414,,tertiary,67.13089722611896,0.0,0.0,False,False
746,2415,,tertiary,26.996326310952742,0.0,0.0,False,False
747,2416,,tertiary,46.25768276961018,0.0,0.0,False,False
748,2417,,tertiary,189.98214102057693,0.0,0.0,False,False
749,2418,,tertiary,157.27426828276094,0.0,0.0,False,False
750,2419,,tertiary,29.46172445212345,0.0,0.0,False,False
751,2721,,tertiary,194.37806757144776,0.0,0.0,False,False
752,2722,,tertiary,15.20403840697834,0.0,0.0,False,False
753,2723,,tertiary,123.76444138103227,0.0,0.0,False,False
754,2855,,tertiary,55.22529983098771,0.0,0.0,False,False
755,2856,,tertiary,40.87833749556403,0.0,0.0,False,False
756,2857,,tertiary,73.97472979388738,0.0,0.0,False,False
757,2858,,tertiary,43.178480930527,0.0,0.0,False,False
758,2859,,tertiary,47.38718146877872,0.0,0.0,False,False
759,2860,,tertiary,6.05240493958669,0.0,0.0,False,False
760,2861,,tertiary,10.827834477946983,0.0,0.0,False,False
761,2862,,tertiary,63.161039630352896,0.0,0.0,False,False
762,2863,,tertiary,13.545171714466745,0.0,0.0,False,False
763,2864,,tertiary,82.21252833166002,0.0,0.0,False,False
764,2865,,tertiary,13.321690548068016,0.0,0.0,False,False
765,2866,,tertiary,8.963171019117098,0.0,0.0,False,False
766,2867,,tertiary,127.95033771609984,0.0,0.0,False,False
767,2868,,tertiary,42.997551021185885,0.0,0.0,False,False
768,2869,,tertiary,127.70798154929253,0.0,0.0,False,False
769,2870,,tertiary,42.96284315665885,0.0,0.0,False,False
770,2916,,secondary,120.47575065147898,0.0,0.0,False,True
771,2917,,secondary,306.10207946652736,0.0,0.0,False,True
772,2918,,secondary,76.25543898824021,0.0,0.0,False,True
773,2919,,secondary,34.41462723647744,0.0,0.0,False,True
774,2920,,secondary,188.03568987559984,0.0,0.0,False,True
775,2921,,secondary,209.9199101899103,0.0,0.0,False,True
776,2922,,secondary,212.46773814339326,0.0,0.0,False,True
777,2926,,primary,10.894879144342735,0.0,0.0,False,True
778,2927,,primary,260.3603099321428,0.0,0.0,False,True
779,2928,,primary,52.33507698878368,0.0,0.0,False,True
780,2929,,primary,163.14920713434492,0.0,0.0,False,True
781,2930,,primary,88.36233420363847,0.0,0.0,False,True
782,2931,,primary,46.07770768082882,0.0,0.0,False,True
783,2932,,primary,65.66462198314645,0.0,0.0,False,True
784,2933,,primary,73.06611084192981,0.0,0.0,False,True
785,2962,,tertiary,70.59327158936905,0.0,0.0,False,False
786,2963,,tertiary,47.27517944389981,0.0,0.0,False,False
787,2964,,tertiary,149.65612307674593,0.0,0.0,False,False
788,2965,,tertiary,28.549793954928987,0.0,0.0,False,False
789,2966,,tertiary,35.69146818011917,0.0,0.0,False,False
790,2967,,tertiary,42.28019503549885,0.0,0.0,False,False
791,2968,,tertiary,28.42092401334279,0.0,0.0,False,False
792,2969,,tertiary,77.65757867703472,0.0,0.0,False,False
793,2970,,tertiary,66.35121276038278,0.0,0.0,False,False
794,2971,,tertiary,42.609497110046895,0.0,0.0,False,False
795,2972,,tertiary,53.85024931917403,0.0,0.0,False,False
796,2973,,tertiary,22.244990837945604,0.0,0.0,False,False
797,2974,,tertiary,123.51565318695882,0.0,0.0,False,False
798,2975,طريق الملك خالد,tertiary,86.81583091695632,0.0,0.0,False,False
799,2976,,tertiary,53.26929035367761,0.0,0.0,False,False
800,2977,الرياض,tertiary,73.82725572554406,0.0,0.0,False,False
801,2978,الرياض,tertiary,60.501886658865,0.0,0.0,False,False
802,2979,الرياض,tertiary,27.280089866304415,0.0,0.0,False,False
803,2980,الرياض,tertiary,47.864778619303166,0.0,0.0,False,False
804,2981,الرياض,tertiary,40.240037175900035,0.0,0.0,False,False
805,2982,الرياض,tertiary,8.683403046745314,0.0,0.0,False,False
806,2983,الرياض,tertiary,28.056567987748966,0.0,0.0,False,False
807,2984,الرياض,tertiary,31.005351802116362,0.0,0.0,False,False
808,2985,الرياض,tertiary,28.1517184634004,0.0,0.0,False,False
809,2986,الرياض,tertiary,17.022857788647038,0.0,0.0,False,False
810,2987,الرياض,tertiary,42.003099445890996,0.0,0.0,False,False
811,2988,الرياض,tertiary,13.813112179252096,0.0,0.0,False,False
812,2989,الرياض,tertiary,13.158647141078932,0.0,0.0,False,False
813,2990,الرياض,tertiary,33.08467525842833,0.0,0.0,False,False
814,2991,الرياض,tertiary,105.09602612345226,0.0,0.0,False,False
815,2992,الرياض,tertiary,52.09118917220802,0.0,0.0,False,False
816,3008,,tertiary,353.71379537680644,0.0,0.0,False,False
817,3030,,tertiary,83.80844253857612,0.0,0.0,False,False
818,3031,,tertiary,57.58147457584486,0.0,0.0,False,False
819,3032,,tertiary,153.32773975089907,0.0,0.0,False,False
820,3033,,tertiary,110.63511997538525,0.0,0.0,False,False
821,3046,,tertiary,41.60123885593778,0.0,0.0,False,False
822,3047,,tertiary,12.392858731537967,0.0,0.0,False,False
823,3048,,tertiary,14.763613383526177,0.0,0.0,False,False
824,3049,,tertiary,63.909627073549004,0.0,0.0,False,False
825,3050,,tertiary,29.695904024524946,0.0,0.0,False,False
826,3051,,tertiary,82.88575165876304,0.0,0.0,False,False
827,3052,,tertiary,39.82295310711193,0.0,0.0,False,False
828,3053,,tertiary,74.13949275326418,0.0,0.0,False,False
829,3054,,tertiary,32.283194762479745,0.0,0.0,False,False
830,3055,,tertiary,8.6502701582271,0.0,0.0,False,False
831,3056,,tertiary,37.310106572554425,0.0,0.0,False,False
832,3057,,tertiary,44.89196158038377,0.0,0.0,False,False
833,3058,,tertiary,78.05500302413839,0.0,0.0,False,False
834,3059,,tertiary,23.772003996275757,0.0,0.0,False,False
835,3060,,tertiary,59.21170533080202,0.0,0.0,False,False
836,3061,,tertiary,13.009840601485699,0.0,0.0,False,False
837,3062,,tertiary,54.330914655332414,0.0,0.0,False,False
838,3063,,tertiary,51.79555868877819,0.0,0.0,False,False
839,3064,,tertiary,39.385258815236845,0.0,0.0,False,False
840,3065,,tertiary,123.59812208808225,0.0,0.0,False,False
841,3066,,tertiary,39.49394382902382,0.0,0.0,False,False
842,3067,,tertiary,35.094942459143844,0.0,0.0,False,False
843,3068,,tertiary,20.57848182196699,0.0,0.0,False,False
844,3069,,tertiary,80.21539403249945,0.0,0.0,False,False
845,3070,,tertiary,74.79594676904813,0.0,0.0,False,False
846,3071,,tertiary,56.196418449725,0.0,0.0,False,False
847,3072,,tertiary,70.05095738040536,0.0,0.0,False,False
848,3073,,tertiary,9.504099925436478,0.0,0.0,False,False
849,3074,,tertiary,61.67119130616423,0.0,0.0,False,False
850,3075,,tertiary,61.87399422341609,0.0,0.0,False,False
851,3076,,tertiary,102.18867920426504,0.0,0.0,False,False
852,3077,,tertiary,4.4216583393064885,0.0,0.0,False,False
853,3078,,tertiary,41.221973894525824,0.0,0.0,False,False
854,3087,,primary,72.20742976680103,0.0,0.0,False,True
855,3088,,primary,47.00420379852014,0.0,0.0,False,True
856,3089,,tertiary,87.61622975588469,0.0,0.0,False,False
857,3090,,tertiary,46.98829612797284,0.0,0.0,False,False
858,3091,,tertiary,47.1409666820099,0.0,0.0,False,False
859,3092,,tertiary,18.95662458263642,0.0,0.0,False,False
860,3093,,tertiary,111.5115813849471,0.0,0.0,False,False
861,3094,,tertiary,47.400439798119734,0.0,0.0,False,False
862,3095,,tertiary,54.383577563946005,0.0,0.0,False,False
863,3096,,tertiary,64.68513156342283,0.0,0.0,False,False
864,3097,,tertiary,40.11896966835545,0.0,0.0,False,False
865,3098,,tertiary,52.11244283308368,0.0,0.0,False,False
866,3099,,tertiary,10.618808187232187,0.0,0.0,False,False
867,3100,,tertiary,18.85750880921002,0.0,0.0,False,False
868,3101,,tertiary,133.15858397157797,0.0,0.0,False,False
869,3286,,tertiary,71.74802058408108,0.0,0.0,False,False
870,3287,,tertiary,32.68129450094643,0.0,0.0,False,False
871,3391,,primary,250.63360326441938,0.0,0.0,False,True
872,3392,,primary,237.0688748345242,0.0,0.0,False,True
873,3393,,primary,77.46574220317864,0.0,0.0,False,True
874,3394,,primary,37.77819963971523,0.0,0.0,False,True
875,3395,,primary,99.14017317658191,0.0,0.0,False,True
876,3561,عمر بن الخطاب,tertiary,29.854585078784048,0.0,0.0,False,False
877,3562,عمر بن الخطاب,tertiary,76.3289999063795,0.0,0.0,False,False
878,3563,عمر بن الخطاب,tertiary,82.54854376410671,0.0,0.0,False,False
879,3564,عمر بن الخطاب,tertiary,45.66610664721263,0.0,0.0,False,False
880,3565,عمر بن الخطاب,tertiary,87.25654497432924,0.0,0.0,False,False
881,3566,عمر بن الخطاب,tertiary,68.56822827030764,0.0,0.0,False,False
882,3567,عمر بن الخطاب,tertiary,84.28234084260794,0.0,0.0,False,False
883,3568,,tertiary,11.646479508466646,0.0,0.0,False,False
884,3569,,tertiary,47.48635764621023,0.0,0.0,False,False
885,3570,,tertiary,84.11637194921883,0.0,0.0,False,False
886,3571,,tertiary,164.33656700644204,0.0,0.0,False,False
887,3572,,tertiary,70.28660218318288,0.0,0.0,False,False
888,3573,,tertiary,10.029268485041724,0.0,0.0,False,False
889,3574,,tertiary,55.64434374494526,0.0,0.0,False,False
890,3575,,tertiary,98.2178985830454,0.0,0.0,False,False
891,3576,,tertiary,7.93510512138219,0.0,0.0,False,False
892,3577,,tertiary,39.421876034018105,0.0,0.0,False,False
893,3578,,tertiary,15.106913432263168,0.0,0.0,False,False
894,3579,,tertiary,30.429646669905992,0.0,0.0,False,False
895,3580,,tertiary,16.14028962110812,0.0,0.0,False,False
896,3581,,tertiary,35.299306001237284,0.0,0.0,False,False
897,3582,,tertiary,54.31145775380692,0.0,0.0,False,False
898,3583,,tertiary,8.548425710659519,0.0,0.0,False,False
899,3584,,tertiary,43.00648403537682,0.0,0.0,False,False
900,3585,,tertiary,12.328787931750778,0.0,0.0,False,False
901,3586,,tertiary,50.94022703450545,0.0,0.0,False,False
902,3587,,tertiary,29.29314507181362,0.0,0.0,False,False
903,3588,,tertiary,25.677463846060995,0.0,0.0,False,False
904,3589,,tertiary,27.90535528034821,0.0,0.0,False,False
905,3590,طريق الملك فيصل,tertiary,7.77106081851396,0.0,0.0,False,False
906,3591,طريق الملك فيصل,tertiary,42.285276599470485,0.0,0.0,False,False
907,3592,طريق الملك فيصل,tertiary,25.251733363973024,0.0,0.0,False,False
908,3593,طريق الملك فيصل,tertiary,27.336838588212817,0.0,0.0,False,False
909,3594,طريق الملك فيصل,tertiary,131.92915741514625,0.0,0.0,False,False
910,3595,طريق الملك فيصل,tertiary,100.90444735682019,0.0,0.0,False,False
911,3596,طريق الملك فيصل,tertiary,68.36193930844067,0.0,0.0,False,False
912,3597,طريق الملك فيصل,tertiary,61.260716582842655,0.0,0.0,False,False
913,3598,طريق الملك فيصل,tertiary,30.375825655402195,0.0,0.0,False,False
914,3599,,tertiary,61.66497343940412,0.0,0.0,False,False
915,3600,طريق الملك فيصل,primary,123.5336734091245,0.28610927322138935,0.03534412951745308,False,True
916,3601,طريق الملك فيصل,primary,46.51338559237697,0.28610927322138935,0.013307910946901216,False,True
917,3602,طريق الملك فيصل,primary,52.62282277273506,0.28610927322138935,0.015055877578365205,False,True
918,3603,طريق الملك فيصل,primary,25.83775211737717,0.28610927322138935,0.007392420479977196,False,True
919,3604,طريق الملك فيصل,primary,70.93266841719073,0.28610927322138935,0.020294494208496237,False,True
920,3605,طريق الملك فيصل,primary,111.39843053900475,0.28610927322138935,0.031872123999518075,False,True
921,3606,طريق الملك فيصل,primary,109.30736787861346,0.28610927322138935,0.03127385158149314,False,True
922,3607,طريق الملك فيصل,primary,20.29836734216026,0.28610927322138935,0.005807551127846257,False,True
923,3608,طريق الملك فيصل,primary,183.77920626357098,0.28610927322138935,0.0525809351372741,False,True
924,3609,طريق الملك فيصل,primary,24.62364902438563,0.28610927322138935,0.007045054326425546,False,True
925,3610,طريق الملك فيصل,primary,44.46014251658115,0.28610927322138935,0.012720459062738425,False,True
926,3611,طريق الملك فيصل,primary,37.40529614566361,0.28610927322138935,0.010702002094866651,False,True
927,3612,طريق الملك فيصل,primary,34.282452418163814,0.28610927322138935,0.00980852754560771,False,True
928,3613,طريق الملك فيصل,primary,34.52025028858685,0.28610927322138935,0.009876563721488039,False,True
929,3614,طريق الملك فيصل,primary,165.7494375236539,0.28610927322138935,0.0474224511067467,False,True
930,3615,طريق الملك فيصل,primary,120.15719995890419,0.28610927322138935,0.03437808915255924,False,True
931,3616,طريق الملك فيصل,primary,37.51734272855131,0.28610927322138935,0.010734059661263591,False,True
932,3617,طريق الملك فيصل,primary,47.17782662739474,0.28610927322138935,0.013498013688528617,False,True
933,3618,طريق الملك فيصل,primary,109.53377179869405,0.28610927322138935,0.031338627842521866,False,True
934,3619,طريق الملك فيصل,primary,160.6968920867826,0.28610927322138935,0.04597687100388541,False,True
935,3620,طريق الملك فيصل,primary,56.80623048797012,0.28610927322138935,0.016252789319359858,False,True
936,3621,طريق الملك خالد,tertiary,27.008385172691092,0.28610927322138935,0.007727349452641997,False,False
937,3622,طريق الملك خالد,tertiary,8.731094768788767,0.28610927322138935,0.0024980471787252284,False,False
938,3623,طريق الملك خالد,tertiary,104.05758006059446,0.28610927322138935,0.029771838604313216,False,False
939,3624,طريق الملك خالد,tertiary,16.536802925285247,0.28610927322138935,0.004731332666358708,False,False
940,3625,طريق الملك خالد,tertiary,214.47923273308749,0.28610927322138935,0.06136449739834488,False,False
941,3626,طريق الملك خالد,tertiary,37.01603200500064,0.0,0.0,False,False
942,3627,طريق الملك خالد,tertiary,52.73490820633491,0.0,0.0,False,False
943,3628,,tertiary,40.474866505826924,0.0,0.0,False,False
944,3629,,tertiary,31.715500455854748,0.0,0.0,False,False
945,3630,,tertiary,34.86005419849774,0.0,0.0,False,False
946,3631,,tertiary,43.051246745787665,0.0,0.0,False,False
947,3632,,tertiary,26.1870195712048,0.0,0.0,False,False
948,3633,,tertiary,201.12617740576266,0.0,0.0,False,False
949,3634,,tertiary,72.11340834943718,0.0,0.0,False,False
950,3635,,tertiary,94.67895503749885,0.0,0.0,False,False
951,3636,,tertiary,66.29001067243269,0.0,0.0,False,False
952,3637,,tertiary,69.08421892419179,0.0,0.0,False,False
953,3638,,tertiary,175.1290496395611,0.0,0.0,False,False
954,3639,,tertiary,38.587305724676916,0.0,0.0,False,False
955,3640,,tertiary,72.22270624795566,0.0,0.0,False,False
956,3641,,trunk_link,168.86295351133498,0.0,0.0,False,False
957,3642,,trunk_link,190.20001926242594,0.0,0.0,False,False
958,3643,,trunk_link,176.5013445355052,0.0,0.0,False,False
959,3644,,trunk_link,148.99370472984708,0.0,0.0,False,False
960,3645,,trunk_link,24.852724876904126,0.0,0.0,False,False
961,3646,,trunk_link,294.284073931579,0.0,0.0,False,False
962,3647,,trunk,225.39533651343118,0.0,0.0,False,True
963,3648,,trunk,103.41073907281577,0.0,0.0,False,True
964,3649,,trunk,99.29518019904778,0.0,0.0,False,True
965,3650,,trunk,72.53757157051264,0.0,0.0,False,True
966,3651,,trunk,431.41747318989604,0.0,0.0,False,True
967,3652,,trunk,917.519633723625,0.0,0.0,False,True
968,3653,,trunk,30.12345418209425,0.0,0.0,False,True
969,3654,,trunk,39.64777029157899,0.0,0.0,False,True
970,3655,,trunk,96.59957295547716,0.0,0.0,False,True
971,3656,,trunk,21.427942174654742,0.0,0.0,False,True
972,3657,,trunk,255.47128174539318,0.0,0.0,False,True
973,3658,,trunk,127.28313068534575,0.0,0.0,False,True
974,3659,,trunk,100.96213132063635,0.0,0.0,False,True
975,3660,,trunk,175.7693843693967,0.0,0.0,False,True
976,3661,,trunk,117.41731278295178,0.0,0.0,False,True
977,3662,,trunk,40.25390639941411,0.0,0.0,False,True
978,3663,,trunk,174.8009457633764,0.0,0.0,False,True
979,3664,,trunk,49.8994033631569,0.0,0.0,False,True
980,3665,,trunk,10.44561088395398,0.0,0.0,False,True
981,3666,,trunk,17.43525650290403,0.0,0.0,False,True
982,3667,,trunk,182.1669599066726,0.0,0.0,False,True
983,3668,,trunk,32.933764554492555,0.0,0.0,False,True
984,3669,,trunk,105.25883287937626,0.0,0.0,False,True
985,3670,,trunk,33.93560848698327,0.0,0.0,False,True
986,3671,,trunk,30.690380022075203,0.0,0.0,False,True
987,3672,,trunk,166.05799740437217,0.0,0.0,False,True
988,3673,,trunk,31.80103774286151,0.0,0.0,False,True
989,3674,,trunk,61.9363713872981,0.0,0.0,False,True
990,3675,,trunk,13.555144504974988,0.0,0.0,False,True
991,3676,,trunk,24.148829259332807,0.0,0.0,False,True
992,3677,,trunk,174.61988529598074,0.0,0.0,False,True
993,3924,,secondary,73.52327766120145,0.0,0.0,False,True
994,3925,,secondary,55.68717661435656,0.0,0.0,False,True
995,3926,,secondary,99.53685752448047,0.0,0.0,False,True
996,3927,,secondary,62.25842312437202,0.0,0.0,False,True
997,3928,,secondary,65.53445111221906,0.0,0.0,False,True
998,3929,,secondary,54.952009415509494,0.0,0.0,False,True
999,3930,,secondary,132.31569563054984,0.0,0.0,False,True
1000,3931,,secondary,106.33210526381065,0.0,0.0,False,True
1001,3932,,secondary,138.81076605885397,0.0,0.0,False,True
1002,3933,,secondary,598.9226562458384,0.0,0.0,False,True
1003,3934,,secondary,73.40672678245447,0.0,0.0,False,True
1004,3935,,secondary,22.602057903015652,0.0,0.0,False,True
1005,3936,,secondary,67.02056206314909,0.0,0.0,False,True
1006,3937,,secondary,153.42577310868234,0.0,0.0,False,True
1007,3938,,secondary,22.908561070846687,0.0,0.0,False,True
1008,3939,,secondary,74.6947152548085,0.0,0.0,False,True
1009,3940,,secondary,299.081776495759,0.0,0.0,False,True
1010,3941,,secondary,36.02737922006292,0.0,0.0,False,True
1011,3942,,secondary,72.96284204179096,0.0,0.0,False,True
1012,3943,,secondary,87.30458090928146,0.0,0.0,False,True
1013,3944,,secondary,34.36331150047581,0.0,0.0,False,True
1014,3945,,secondary,54.81565966419417,0.0,0.0,False,True
1015,3946,,secondary,189.2750938369349,0.0,0.0,False,True
1016,3947,,secondary,11.420564760011004,0.0,0.0,False,True
1017,3948,,tertiary,40.26492008595978,0.0,0.0,False,False
1018,3949,,tertiary,69.41812881752037,0.0,0.0,False,False
